1;The Rising Sun - Pink;57; Estás en un desierto y te encuentras con un cubo, ¿qué tamaño tiene?; muy grande; tan grande como yo; muy pequeña;
222;Great Wall;12; Si tuvieras que elegir un apodo, ¿cuál elegirías?; Bebé; Jefe; Rayo;
223;Great Wall;12; ¿Te gustan las sorpresas?; no; sí; depende del tipo de sorpresa;
224;Great Wall;12; ¿Cuál de estas es tu debilidad?; paciencia; compromiso; determinación;
225;Great Wall;12; ¿Cuál de estas cosas preferirías hacer por la noche?; ver una película; estar en compañía de amigos; quedarse en casa con la familia; Lee un libro
226;Great Wall;12; ¿Cuánto tiempo te gustaría vivir en una isla desierta?; toda la vida;solo un día; unos meses; ni siquiera un día
227;Great Wall;12; Si tuvieras una cantidad infinita de dinero, ¿cuál de estas cosas harías?; yo no los usaria; Los daría todos a la caridad.; Me compraría todas las cosas lujosas que quiero;
228;Great Wall;12; ¿Cuál de estos medios de transporte elegirías?; autobús; avión; coche; tren
229;Great Wall;12; ¿Cuál de estos animales del zoológico prefieres?; león; mono; jirafa; llevar
230;Great Wall;12; ¿Cuál de estas materias escolares prefieres?; matemáticas; historia; Arte;
231;Great Wall;12; ¿Cuál de estas oraciones elegirías?; Paren la guerra; Detener la pobreza; Detén el trabajo;
232;Great Wall;12; ¿Cuántos idiomas hablas?;1;2;3/4; más de 4
233;Great Wall;12; ¿Quién de estas personas conoce tu mejor parte?; mis padres; un amigo; nadie; mi compañero
234;Great Wall;12; ¿Cuál de estos artículos llevarías siempre contigo?; el anillo de bodas; una foto mía; un libro; una foto de mi familia
235;Great Wall;12;¿Cuál de estas edades es la mejor?;20;30;40;50
236;Great Wall;12; ¿Cuál de estas es la mejor manera de empezar el día?; juega con mi perro; beber un cafe; hacer deporte; tener un buen desayuno
237;Rainbow - Dark;38; ¿Qué color asocias con la palabra generosidad?; blanco; verde; amarillo;
238;Rainbow - Dark;38; ¿Qué color asocias con la palabra belleza?; violeta; azul; gris; amarillo
239;Rainbow - Dark;38; ¿Qué color asocias con la palabra tristeza?; negro; marrón; azul;
240;Rainbow - Dark;38; ¿Qué color asocias con la palabra ocasión?; rojo; fucsia; verde;
241;Rainbow - Dark;38; ¿Qué color asocias con la palabra decisión?; negro; blanco; gris; rojo
242;Rainbow - Dark;38; ¿Qué color asocias con la palabra sinceridad?; verde; amarillo; azul; blanco
243;Rainbow - Dark;38; ¿Qué color asocias con la palabra crueldad?; negro; rojo; azul; violeta
244;Rainbow - Dark;38; ¿Qué color asocias con la palabra ambición?; amarillo; verde; gris;
245;Rainbow - Dark;38; ¿Qué color asocias con la palabra paz?; azul claro; azul; marrón;
246;Rainbow - Dark;38; ¿Qué color asocias con la palabra felicidad?; azul; azul claro; verde; amarillo
247;Rainbow - Dark;38; Si usaras una capa, ¿de qué color la querrías?; rojo; negro; verde;
248;Rainbow - Dark;38; ¿Qué tipo de color prefieres?; caliente; frío;Amo todos los colores;
249;Rainbow - Dark;38; Si pudieras elegir el color de tus ojos, ¿cuál sería tu favorito?; verde; azul claro; mi color es el mas hermoso; negro
250;ColoriRainbow - Bright;39; Tienes que volver a pintar tu casa, ¿qué colores eliges?; blanco; colores oscuros; colores brillantes; colores claros
251;ColoriRainbow - Bright;39; ¿Dónde destaca más tu color favorito?; en un vestido; en una casa; en un auto;
252;ColoriRainbow - Bright;39; ¿Qué sensaciones te despierta el color negro?; inmovilidad; miedo; serenidad;
253;ColoriRainbow - Bright;39; ¿Qué sensaciones te despierta el color rojo?; energía; Voltaje; agresión;
254;ColoriRainbow - Bright;39; ¿Qué sensaciones te despierta el color amarillo?; ligereza; ambición; felicidad;
255;ColoriRainbow - Bright;39; ¿Qué sensaciones te despierta el color verde?; equilibrio; positividad; negatividad;
256;ColoriRainbow - Bright;39; ¿Qué sensaciones te despierta el color naranja?; protagonismo; rechazo; serenidad;
257;ColoriRainbow - Bright;39; ¿Qué sensaciones te despierta el color morado?; decepcionado; ansiedad; equilibrio;
258;ColoriRainbow - Bright;39;¿Qué sensaciones te despierta el color marrón?; alegría; inconformismo; negatividad;
259;ColoriRainbow - Bright;39; ¿Qué sensaciones te despierta el color blanco?; pureza; miedo; tranquilo;
260;ColoriRainbow - Bright;39; ¿Cuál de estos tres colores elegirías?; gris negro azul; rojo amarillo naranja; morado rosa blanco;
261;ColoriRainbow - Bright;39; ¿Cuál de estos pares de colores elegirías?; azul verde; marrón amarillo; amarillo morado;
262;Fantasy - Gold;10; ¿Pasas mucho tiempo pensando en lo que otras personas piensan de ti?; sí; no; rara vez pienso en eso;
263;Fantasy - Gold;10; ¿Respetas a las personas inseguras?; sí; no; muy poco;
264;Fantasy - Gold;10; ¿Valoras a alguien más que a ti mismo?; sí; no; algunas veces;
265;Fantasy - Gold;10; ¿Eres capaz de insistir en conseguir algo que quieres?; sí; no; poco frecuentemente;
266;Fantasy - Gold;10; ¿Ocasionalmente te dejas atrapar por picos de entusiasmo?; sí; no; poco frecuentemente; muy a menudo
267;Fantasy - Gold;10; ¿De vez en cuando te dejas atrapar por picos de tristeza?; sí; no; poco frecuentemente; muy a menudo
268;Fantasy - Gold;10; ¿Te encanta coleccionar cosas?; sí; no; algunas veces;
269;Fantasy - Gold;10; ¿Crees que tienes una imaginación salvaje?; sí; no; tengo poca imaginacion;
270;Fantasy - Gold;10; ¿Crees que tienes mucho gusto?; sí; no; muy poco;
271;Fantasy - Gold;10;¿Está interesado en las fuentes de noticias que lee?; sí; no; muy poco; muchisimo
272;Fantasy - Gold;10; ¿Consideras que el respeto por ti mismo es más importante que el respeto por los demás?; sí; no; algunas veces; casi siempre
273;Fantasy - Gold;10; ¿Crees que las personas que buscan la perfección son sabias?; sí; no; poco;
274;Fantasy - Gold;10; ¿Te gusta manipular a los demás?; sí; no; algunas veces;
275;Fantasy - Gold;10; ¿Te gusta pensar en cosas e ideas absurdas incluso sin un propósito específico?; sí; no; poco frecuentemente; muy a menudo
276;Fantasy - Purple;11; ¿Puedes encontrar la solución a tus problemas por ti mismo?; sí; no; poco frecuentemente; casi siempre
277;Fantasy - Purple;11; ¿Analizas tus fracasos?; sí; no; con frecuencia; poco frecuentemente
278;Fantasy - Purple;11; ¿Tiendes a olvidar los nombres de las personas?; sí; no; algunas veces; muy a menudo
279;Fantasy - Purple;11; ¿Te gustaría formar parte de un gran equipo?; sí; no; algunas veces;
280;Fantasy - Purple;11; ¿Te sientes una persona confiable?; sí; no; poco frecuentemente; casi siempre
281;Fantasy - Purple;11; ¿Te atrae el misterio de la vida?; sí; no; suficiente;
282;Fantasy - Purple;11; ¿Empatizas con los personajes mientras lees un libro?; Sí; no; algunas veces; casi siempre
283;Fantasy - Purple;11; ¿Prefieres leer un libro o ver una película?; libro; película; ninguno de los dos;
284;Fantasy - Purple;11; ¿Cuál de estas disciplinas prefieres?; historia; Ciencias; física; filosofía
285;Fantasy - Purple;11; Si tuvieras que elegir un nombre para tu hijo, ¿cuál elegirías?; el nombre de una persona famosa;el nombre de un ser querido; el nombre de un personaje de dibujos animados;
286;Fantasy - Purple;11; ¿Tiendes a crear situaciones imaginarias que no existen?; no; algunas veces; con frecuencia;
287;Fantasy - Purple;11; Necesitas inspiración, ¿qué haces?; trato de quedarme solo; voy a las montañas; me siento mirando el mar;
288;Fantasy - Purple;11; Prefieres revistas de:; muebles; jardinería; Ciencias; chisme
289;Fantasy - Purple;11; ¿Crees en la importancia del arte?; sí; no; suficiente;
290;Body - Pink;3; ¿Prefieres caminar a tomar el auto?; sí; no; me encanta tomar el tren;
291;Body - Pink;3; ¿Se auto-receta medicamentos?; sí; no; Me gustaría;
292;Body - Pink;3; ¿Te sientes lleno de energía por la mañana?; sí; no; poco frecuentemente; casi siempre
293;Body - Pink;3; ¿Practicas algún deporte con regularidad?; sí; no; Me gustaría;
294;Body - Pink;3; ¿Haces actividad competitiva?; sí; no; Me gustaría;
295;Body - Pink;3; ¿Estás orgulloso de tu físico?; sí; no; poco frecuentemente; casi siempre
296;Body - Pink;3; ¿Se siente con sobrepeso?; sí; no; poco frecuentemente; casi siempre
297;Body - Pink;3; ¿Te sientes demasiado flaco?; sí; no; poco frecuentemente; casi siempre
298;Body - Pink;3; ¿Estás sujeto a fuertes cambios de peso?; sí; no; algunas veces;
299;Body - Pink;3; ¿No puedo esperar para ir a la cama por la noche?; sí; no; poco frecuentemente; muy a menudo
300;Body - Pink;3; ¿Ves la televisión hasta que cenas con tu familia?; sí; no; poco frecuentemente; casi siempre
301;Body - Pink;3;¿Te gusta quedarte despierto por la noche?; sí; no; suficiente; poco
302;Body - Pink;3; ¿Pasas muchas horas en tu celular?; sí; no; poco frecuentemente; casi siempre
303;Body - Pink;3; ¿Sueles comer fuera por trabajo?; sí; no; poco frecuentemente; casi siempre
304;Body - Red;4; ¿Se puede seguir una dieta saludable?; sí; no; poco frecuentemente; casi siempre
305;Body - Red;4; ¿Te preocupas a menudo por tu salud?; sí; no; poco frecuentemente; muy a menudo
306;Body - Red;4; ¿Te resfrías a menudo?; sí; no; poco frecuentemente;
307;Body - Red;4; ¿Tiene dificultad para concentrarse?; sí; no; suficiente;
308;Body - Red;4; ¿Tienes mucha memoria?; sí; no; suficiente;
309;Body - Red;4; ¿Te molestan los ruidos?; sí; no; suficiente;
310;Body - Red;4; ¿Te despiertas a menudo durante el sueño?; sí; no; poco frecuentemente;
311;Body - Red;4; ¿Ha tenido frecuentemente cambios de peso en su vida...; me paso muchas veces; no, siempre he tenido mas o menos el mismo peso; Me pasó una vez o algunas raras veces;
312;Body - Red;4; ¿Cómo es tu postura?; recto y perfecto; siempre un poco inclinado hacia adelante; nunca me di cuenta;
313;Body - Red;4; ¿Te gustaría que un chef se encargara de tu comida?; muchisimo; no; No sé; suficiente
314;Body - Red;4; Alimentos amargos:; me gustan; Los odio; Los pruebo de vez en cuando;
315;Body - Red;4; Alimentos grasos y dulces:; los amo; Los odio; Los pruebo de vez en cuando;
316;Body - Red;4; ¿Mascas chicle a menudo?; sí; no; poco frecuentemente; muy a menudo
317;Body - Red;4; ¿Te comes las uñas?; sí; no; poco frecuentemente; muy a menudo
318;Family - Pink;8;Cuando piensas en un recuerdo de la infancia, ¿está relacionado con mamá o papá?; mamá; Papa; a ninguno; a los dos
319;Family - Pink;8; Tus primeros recuerdos de la infancia se remontan a cuando estabas entre...; 2 y 4 años; 5 y 7 años; 8 y 10 años; no tengo recuerdos de mi infancia
320;Family - Pink;8; El llanto de un bebé...; Me conmueve; me pone nervioso; me deja indiferente;
321;Family - Pink;8; ¿Tu familia te ve como el miembro más influyente?; sí; no; algunas veces; casi siempre
322;Family - Pink;8; Cuando mi padre me contaba historias, yo pensaba:; el es un mito; siempre me cuenta historias triviales; nunca me dijo nada;
323;Family - Pink;8; Me gustaría tener un hermano o hermana para:; hablar con él/ella sobre mis problemas; ayudarlo en la vida; compartir secretos;
324;Family - Pink;8; Tu mamá se pelea en la calle con un extraño, ¿qué haces?; yo tambien me enojo; trato de calmar a mi mama; trato de distraerla;
325;Family - Pink;8; Tu hijo es extremadamente tímido, ¿qué haces para ayudarlo?;lo llevo a un psicologo; Trato de hacerlo encajar entre mucha gente.; Dejaré que supere su timidez por sí mismo.;
326;Family - Pink;8; Cuando ves una pareja feliz, ¿cómo te sientes?; feliz por ellos; celoso; indiferente;
327;Family - Pink;8; ¿Crees que tu familia te ha hecho daño alguna vez en la vida?; sí; no; algunas veces; casi siempre
328;Family - Pink;8; ¿Son los padres las personas más importantes?; sí; no; ellos deberían ser;
329;Family - Pink;8; ¿Los hijos crean problemas en la pareja?; sí; no; algunas veces; muy a menudo
330;Family - Pink;8; Cuando seas adulto, ¿deberías irte de casa?; sí; no; esa seria la mejor solucion;
331;Family - Pink;8; ¿Crees que los que han conseguido grandes éxitos en la vida no han tenido demasiadas complicaciones familiares?; sí; no; muy probable;
332;Family - Pink;8; Si tienes una buena noticia, ¿a quién le dices primero?; a un familiar; a un amigo; a nadie;
333;Family - Pink;8; Tienes una oferta de trabajo excepcional pero tienes que dejar a tus seres queridos durante cinco años, ¿aceptas?; sí; no; quizás; tengo que pensarlo mucho
334;Family - Pink;8; ¿Alguna vez has utilizado la toalla o el albornoz de un familiar?; sí; no; muy a menudo; poco frecuentemente
335;Family - Pink;8; ¿Tuviste una madre amorosa cuando eras niño?; sí; no; suficiente; muchisimo
336;Family - Pink;8;¿Tu mamá te animó a ir al jardín de infantes?; sí; no; algunas veces;
337;Family - Pink;8; ¿Te vestías de niño?; sí; no; poco frecuentemente; casi siempre
338;Family - Red;9; ¿Qué pensaba tu mamá del trabajo de las mujeres?; una cosa útil para todas las mujeres; una mujer solo tiene que cuidar de la familia; ella nunca lo mencionó;
339;Family - Red;9; ¿Mamá está celosa de ti?; sí; no; casi siempre; poco frecuentemente
340;Family - Red;9; ¿Crees que eres el ídolo de tu mamá?; sí; no; No sé; muy probable
341;Family - Red;9; ¿Mamá te daba regalos a menudo?; sí; no; poco frecuentemente;
342;Family - Red;9; ¿Mamá siempre te esperaba si volvías tarde?; sí; no; algunas veces; muy a menudo
343;Family - Red;9; ¿Tu madre refleja tu ideal de mujer?; seguramente; no; suficiente;
344;Family - Red;9;"""Las madres perdonan siempre: han venido al mundo para eso.”";estoy de acuerdo;no estoy de acuerdo;estoy de acuerdo sólo en parte;
345;Family - Red;9;“Con los hijos, pocas palabras, pero bondad y firmeza a la vez.”;estoy de acuerdo;no estoy de acuerdo;estoy de acuerdo sólo en parte;
346;Family - Red;9;“No es la carne y la sangre, sino el corazón, lo que nos hace padres e hijos.”;estoy de acuerdo;no estoy de acuerdo;estoy de acuerdo sólo en parte;
347;Family - Red;9;“El ángel de la familia es la mujer.”;estoy de acuerdo;no estoy de acuerdo;estoy de acuerdo sólo en parte;
348;Family - Red;9;"“Hay un solo niño bello en el mundo, y cada madre lo tiene.""";estoy de acuerdo;no estoy de acuerdo;estoy de acuerdo sólo en parte;
349;Family - Red;9;“Enséñame el rostro de tu madre y te diré quien eres.”;estoy de acuerdo;no estoy de acuerdo;estoy de acuerdo sólo en parte;
350;Family - Red;9;“El amor es la cadena que ata a un niño a sus padres.”;estoy de acuerdo;no estoy de acuerdo;estoy de acuerdo sólo en parte;
351;Family - Red;9;“Un buen padre vale por cien maestros.”;estoy de acuerdo;no estoy de acuerdo;estoy de acuerdo sólo en parte;
352;Family - Red;9;“Los niños son el recurso más importante del mundo y la mejor esperanza para el futuro.”;estoy de acuerdo;no estoy de acuerdo;estoy de acuerdo sólo en parte;
353;Family - Red;9;“Un padre se ocupa más de diez hijos que diez hijos de un padre.”;estoy de acuerdo;no estoy de acuerdo;estoy de acuerdo sólo en parte;
354;Family - Red;9;“El trato que se le da a los niños es el que ellos luego darán a la sociedad.”;estoy de acuerdo;no estoy de acuerdo;estoy de acuerdo sólo en parte;
355;Family - Red;9;“Sin una familia, el hombre, solo en el mundo, tiembla de frío.”;estoy de acuerdo;no estoy de acuerdo;estoy de acuerdo sólo en parte;
356;Family - Red;9;“La paz y la armonía constituyen la mayor riqueza de la familia.”;estoy de acuerdo;no estoy de acuerdo;estoy de acuerdo sólo en parte;
357;Family - Blue;7;“Por muy severo que sea un padre juzgando a su hijo, nunca es tan severo como un hijo juzgando a su padre.”;estoy de acuerdo;no estoy de acuerdo;estoy de acuerdo sólo en parte;
358;Family - Blue;7;"“La primera mitad de nuestra vida nos la estropean nuestros padres; la segunda nuestros hijos.”";estoy de acuerdo;no estoy de acuerdo;estoy de acuerdo sólo en parte;
359;Family - Blue;7;“La familia es la única institución que permite que vivan en común personas que no tienen nada en común.”;estoy de acuerdo;no estoy de acuerdo;estoy de acuerdo sólo en parte;
360;Family - Blue;7;“Un buen padre vale por cien maestros.”;estoy de acuerdo;no estoy de acuerdo;estoy de acuerdo sólo en parte;
361;Family - Blue;7;"“Las familias felices se parecen todas; las familias infelices son infelices cada una a su manera.”";estoy de acuerdo;no estoy de acuerdo;estoy de acuerdo sólo en parte;
362;Family - Blue;7;"“La ingratitud más odiosa, pero también la más común y antigua, es la de los hijos hacia sus padres.""";estoy de acuerdo;no estoy de acuerdo;estoy de acuerdo sólo en parte;
363;Family - Blue;7;“La fuerza de una familia, como la fuerza de un ejército, se funda en su mutua lealtad.”;estoy de acuerdo;no estoy de acuerdo;estoy de acuerdo sólo en parte;
364;Family - Blue;7; ¿Tu papá jugaba contigo cuando eras niño?; sí; no; poco frecuentemente; muy a menudo
365;Family - Blue;7; ¿Salías a menudo a cenar solo con tu papá?; sí; no; poco frecuentemente;
366;Family - Blue;7; ¿Alguna vez has viajado solo tú y tu papá?; sí; no; poco frecuentemente; muy a menudo
367;Family - Blue;7; Cuando sacaste una mala nota en la escuela, ¿tu papá te gritó?; siempre; nunca; poco frecuentemente; muy a menudo
368;Family - Blue;7; ¿Recuerdas que tu papá te recogió?; sí; no; no recuerdo;
369;Family - Blue;7; Cuando llegó a casa del trabajo, ¿papá habló con la familia?; sí; no; poco frecuentemente;
370;Family - Blue;7; ¿Había a menudo amigos del padre en su casa?; sí; no; poco frecuentemente; muy a menudo
371;Family - Blue;7; ¿Tu papá te impuso cierto curso de estudio?; sí; no; parcialmente;
372;Family - Blue;7; ¿Papá te ha prohibido a menudo salir con amigos?; sí; no; poco frecuentemente;
374;Family - Blue;7;“Los hijos son las anclas que atan la vida a las madres.”;estoy de acuerdo;no estoy de acuerdo;estoy de acuerdo sólo en parte;
374;Family - Blue;7;" ""El corazón de una madre es un profundo abismo en cuyo fondo siempre encontrarás el perdón""."; muy cierto; No es tan; solo estoy parcialmente de acuerdo;
375;Family - Blue;7; ¿Alguna vez tu padre te dijo que lo decepcionaste?; sí; no; una vez; muy a menudo
376;Sun - Yellow;55; ¿Comes muy rápido?; sí; no; casi siempre; solo si tengo prisa
377;Sun - Yellow;55; ¿Puedes darlo todo por una situación de fundamental importancia?; sí; no; casi siempre; poco frecuentemente
378;Sun - Yellow;55; ¿Te encanta rodearte de amigos?; sí; no; suficiente; poco
379;Sun - Yellow;55; ¿Prefieres el cine al teatro?; sí; no; amo los dos; no los atiendo
380;Sun - Yellow;55; ¿Prefieres vivir en Miami o Helsinki?; miami; helsinki; me gustaria vivir en las dos ciudades;
381;Sun - Yellow;55; ¿Hablas despacio?; siempre; nunca; poco frecuentemente; casi siempre
382;Sun - Yellow;55; ¿Sueles llegar a tiempo a una cita?; siempre; nunca; poco frecuentemente; casi siempre
383;Sun - Yellow;55; ¿Prefieres comer carne o pescado?; carne; pez; me encantan las verduras; me encanta la fruta
384;Sun - Yellow;55; Cuando suena la alarma por la mañana, ¿te levantas inmediatamente?; sí; no; poco frecuentemente; casi siempre
385;Sun - Yellow;55; ¿Tiendes a perder el control cuando te enojas?; sí; no; poco frecuentemente; casi siempre
386;Sun - Yellow;55;¿Te detienes a reflexionar durante el día?; sí; no; poco frecuentemente; muy a menudo
387;Sun - Yellow;55; ¿Respetas los límites de velocidad?; sí; no; poco frecuentemente; casi siempre
388;Sun - Yellow;55; ¿Te gusta pasar tu tiempo libre con amigos?; sí; no; poco; muchisimo
389;Sun - Yellow;55; ¿Compras ropa cara?; sí; no; muy a menudo; poco frecuentemente
390;Sun - Yellow;55; ¿Te gusta vestir casual o elegante?; casual; elegante; tengo mi propio estilo;
391;Sun - Yellow;55; ¿Te sientes observado cuando entras en un club?; sí; no; poco frecuentemente; casi siempre
392;Sun - Yellow;55; Cuando estás con compañía, ¿prefieres conducir?; sí; no; poco frecuentemente; casi siempre
393;Sun - Yellow;55; ¿Después de un mal día puedes pasar página?; sí; no; difícilmente;
394;Sun - Green;53; ¿Prefieres una margarita o una rosa?; margarita; rosa; no me gustan las flores;
395;Sun - Green;53; ¿Eres una persona sincera?; sí; no; poco frecuentemente; casi siempre
396;Sun - Green;53; ¿Tienes miedo a las cosas nuevas?; sí; no; algunas veces; casi siempre
397;Sun - Green;53; ¿Prefieres tener todo rápido o poco a poco?; todo rapido; un poco a la vez; Depende de la situación;
398;Sun - Green;53; ¿Prefieres llevar unas deportivas o unos zapatos elegantes?; Zapatillas deportivas; zapatos elegantes; Depende de la situación;
399;Sun - Green;53; ¿Visitas amigos sin avisarles de tu llegada?; sí; no; poco frecuentemente; casi siempre
400;Sun - Green;53; ¿Te gusta contar chistes verdes?; sí; no; poco frecuentemente;
401;Sun - Green;53;¿Te gusta dar regalos inesperados?; sí; no; no me gusta dar regalos;
402;Sun - Green;53; Cuando estás de mal humor, ¿los demás lo notan?; sí; no; poco frecuentemente; casi siempre
403;Sun - Green;53; ¿Te llevas bien con tus vecinos?; sí; no; depende de como se comporten los vecinos;
404;Sun - Green;53; ¿Prestas de buena gana tus cosas si alguien te las pide?; sí; no; Los presto pero soy muy celoso de mis cosas;
405;Sun - Green;53; ¿Prefieres hablar o escuchar?; hablar; escuchar; me gustan las dos situaciones;
406;Sun - Green;53; ¿Necesita tranquilidad?; sí; no; algunas veces; casi siempre
407;Sun - Green;53;" ¿Usas a menudo la palabra ""gracias""?"; sí; no; poco frecuentemente; muy a menudo
408;Sun - Green;53; ¿Crees que la gente te respeta?; sí; no; Nunca pensé en ello;
409;Sun - Green;53; ¿Escuchas de buen grado a una persona que te confía su problema?; sí; no; poco frecuentemente;
410;Sun - Green;53; ¿Sueles invitar gente a tu casa?; sí; no; poco frecuentemente; muy a menudo
411;Sun - Green;53; Si una persona expresa una opinión contraria a la tuya, ¿te pones nervioso?; sí; no; depende de como lo exprese;
412;Sun - Blue;52; ¿Aceptas bromas?; sí; no; Depende de la situación;
413;Sun - Blue;52; Tienes que salir con alguien pero tu película favorita está por comenzar, ¿qué haces?;salgo de todos modos; me quedaré en casa; Me invento una excusa para no salir;
414;Sun - Blue;52; Tienes que acompañar a alguien a una cita médica pero tienes un compromiso, ¿qué haces?; yo lo acompaño; invento una excusa; Lo llamo y le digo la verdad;
415;Sun - Blue;52; Antes de tomar una decisión, ¿qué haces?; lo pienso mucho; Consulto con amigos o familiares; nunca decido nada;
416;Sun - Blue;52; ¿Cómo eliges a tus amigos?; siempre tengo los mismos amigos; cambio de amigos muy a menudo; prefiero estar solo;
417;Sun - Blue;52; ¿Decide de forma independiente cómo y dónde pasar sus vacaciones?; sí; no; poco frecuentemente; casi siempre
418;Sun - Blue;52; ¿Visitas a menudo las casas de otras personas?; sí; no; poco frecuentemente; casi siempre
419;Sun - Blue;52; ¿Compartes aficiones con alguien más?; sí; no; Me encantaría;
420;Sun - Blue;52; ¿Cuál es el momento del día en el que más te relajas?; Mañana; tardecita; noche;
421;Sun - Blue;52; ¿Qué buscas cuando ves una película?; divertida; emociones; despreocupado;
422;Sun - Blue;52; te gusta vestir:; elegante; casual; deportivo;con mi propio estilo refinado
423;Sun - Blue;52; Cuando estás en una fiesta, ¿cómo te sientes?; observado; solo; contento;
424;Sun - Blue;52; ¿Qué vehículo usarías para hacer un viaje al mar?; moto acuática; lancha rápida; bote de pedales;
425;Sun - Blue;52; ¿Te gustaría ser diferente de lo que eres?; sí; no; algunas veces; casi siempre
426;Sun - Blue;52; ¿Te consideras un ganador?; sí; no; poco frecuentemente; casi siempre
427;Sun - Blue;52; ¿Te sientes inferior a los demás?; sí; no; poco frecuentemente; casi siempre
428;Sun - Blue;52; ¿Puedes hacer discursos públicos?; sí; no; nunca lo he intentado;
429;Sun - Blue;52; ¿Te gustaría mejorar tu carácter?; sí; no; a veces me gustaría;
430;Sun - Red;54; ¿Cambiarías algo de tu personaje?; sí; no; cosas Pequeñas; casi todo
431;Sun - Red;54; ¿Tienes confianza en ti mismo?; sí; no; poco frecuentemente; casi siempre
432;Sun - Red;54; ¿Crees que eres lindo?; sí; no; suficiente; Espero
433;Sun - Red;54; ¿Te sientes indispensable para alguien?; sí; no; algunas veces;
434;Sun - Red;54; ¿Te prefieres en la foto o en el espejo?; foto; espejo; casi nunca me gusto; siempre me gusto
435;Sun - Red;54; ¿A menudo te sientes culpable por algo?; sí; no; poco frecuentemente;
436;Sun - Red;54; Cuando te felicitan, ¿crees que se lo merecen?; sí; no; poco frecuentemente; casi siempre
437;Sun - Red;54;¿Eres incómodo cuando conoces a alguien nuevo?; sí; no; suficiente;
438;Sun - Red;54; ¿Te consideras superior a las personas que te rodean?; sí; no; algunas veces;
439;Sun - Red;54; ¿Obtuviste lo que esperabas en la vida?; sí; no; solo parcialmente;
440;Sun - Red;54; ¿Crees que recibiste una buena educación?; sí; no; suficiente;
441;Sun - Red;54; ¿Crees que los demás se aprovechan de ti?; sí; no; algunas veces; casi siempre
442;Sun - Red;54; ¿Tiendes a subestimarte a ti mismo?; sí; no; algunas veces; casi siempre
443;Sun - Red;54; ¿Crees que tienes mala suerte?; sí; no; algunas veces; casi siempre
444;Sun - Red;54; ¿Crees que tus orígenes han influido en tu vida?; no hay duda; no; ciertamente en parte;
445;Sun - Red;54; ¿Crees que tu pasado ha afectado tu presente?; no hay duda; no; ciertamente en parte;
446;Sun - Red;54; ¿Te sientes hermosa?; sí; no; algunas veces;
447;Sun - Red;54; ¿Te gusta ir al estadio?; algunas veces; nunca ha sido; es algo que no me interesa;
448;Moon - Light Blue;32; ¿Te gusta cenar solo en el restaurante?; sí; no; algunas veces;
449;Moon - Light Blue;32; ¿Te sientes incómodo cuando estás en un ascensor con un extraño?; sí; no; depende de con quien estoy tratando;
450;Moon - Light Blue;32; ¿Te gustaría hacer el trabajo de un representante de ventas?; sí; no; Lo he hecho en el pasado, pero no me gustó.;
451;Moon - Light Blue;32;¿Qué libro elegirías: La Odisea o El retrato de Dorian Gray?; La odisea; El retrato de Dorian Gray; no me gusta leer;
452;Moon - Light Blue;32; ¿Simpatizas con el equipo más fuerte o con el más débil?; el más fuerte; El más débil; Casi no simpatizo con ningún equipo.;
453;Moon - Light Blue;32; ¿Prefieres ir al cine o ver una película en casa?; cine; hogar; nunca veo peliculas;
454;Moon - Light Blue;32; ¿Tienes juegos de mesa en casa?; sí; no; tal vez alguien de cuando era niño;
455;Moon - Light Blue;32; ¿A menudo te sientes vigilado por los demás?; sí; no; algunas veces;
456;Moon - Light Blue;32; ¿Te irías a vivir con un extraño?; sí; no; depende si me gusta fisicamente;
457;Moon - Light Blue;32; ¿Te gustaría ir a un nuevo país donde nadie te conozca?; sí; no; esto depende del país;
458;Moon - Light Blue;32; ¿Te gustaría contar tu vida completamente diferente a la real?; sí; no; a veces me gustaría;
459;Moon - Light Blue;32; ¿Tienes miedo de perderte?; sí; no; solo si estoy en un lugar que no conozco;
460;Moon - Light Blue;32; Un objeto está a punto de caerse de la mesa, ¿qué haces?; trato de agarrarlo; lo dejo caer;Hago como que no lo veo caer;
461;Moon - Light Blue;32; Debido a una fuerte tormenta pierdes un viaje en barco programado, ¿qué haces?; reservo para otro dia; Espero que termine el mal tiempo; Voy directo a otro lugar con amigos;
462;Moon - Light Blue;32; Alguien grita porque le acaban de robar, que haces?; hago como que no lo escucho; corro en su ayuda; pido ayuda;
463;Moon - Light Blue;32; Si piensas en una pelota, ¿qué movimiento está haciendo?; se está deslizando; esta girando; la pelota se detiene;
464;Moon - Light Blue;32; Un competidor de tu empleador te ofrece un salario más alto, ¿qué haces?; acepto inmediatamente; rechazo la oferta; lo pienso;
465;Moon - Light Blue;32; ¿Dónde te relajas más?; en mi casa; mar; montaña;
466;Moon - White;34; ¿Cuál es tu género literario favorito?; novela; horror; poesía;
467;Moon - White;34; ¿Te gusta vestir?; un sombrero; un pañuelo; nada;
468;Moon - White;34; ¿Tienes muchos amigos?; sí; suficiente; Lamentablemente no;
469;Moon - White;34; ¿Te gustaría cambiar tu nombre?; Sí; no; a veces me gustaría;
470;Moon - White;34;Un extraño te invita a bailar...; acepto inmediatamente; declino la invitación; me hago desear;
471;Moon - White;34; Estás en una cena con extraños, ¿cómo te sientes?; cómodo; incómodo; protagonista absoluto;
