1;The Rising Sun - Pink;57; You are in a desert and you come across a cube, how big is it?; very big; as big as me; very small;
297;Body - Pink;3; Do you feel too skinny?; yes; no; rarely; almost always
298;Body - Pink;3; Are you subject to strong weight changes?; yes; no;sometimes;
299;Body - Pink;3; Can't wait to go to bed at night?; yes; no; rarely; very often
300;Body - Pink;3;Do you watch television until you have dinner with your family?; yes; no; rarely; almost always
301;Body - Pink;3; Do you like staying up at night?; yes; no; enough; not much
302;Body - Pink;3; Do you spend many hours on your cell phone?; yes; no; rarely; almost always
303;Body - Pink;3; Do you often eat out for work?; yes; no; rarely; almost always
304;Body - Red;4; Can you follow a healthy diet?; yes; no; rarely; almost always
305;Body - Red;4; Are you often worried about your health?; yes; no; rarely; very often
306;Body - Red;4; Do you often catch a cold?; yes; no; rarely;
307;Body - Red;4;Do you have difficulty concentrating?; yes; no; enough;
308;Body - Red;4; Do you have a lot of memory?; yes; no; enough;
309;Body - Red;4; Do noises bother you?; yes; no; enough;
310;Body - Red;4; Do you often wake up during sleep?; yes; no; rarely;
311;Body - Red;4; Have you often had weight changes in your life...; it happened to me many times; no, I’ve always been more or less the same weight; It happened to me once or a few rare times;
312;Body - Red;4; How is your posture?; straight and perfect; always a little bent forward; I never noticed;
313;Body - Red;4; Would you like a chef to take care of your food?; very very much; no; I don’t know; enough
314;Body - Red;4; Bitter foods:; I like them; I hate them; I taste them every now and then;
315;Body - Red;4; Fatty and sweet foods:; I love them; I hate them; I taste them every now and then;
316;Body - Red;4;Do you often chew gum?; yes; no; rarely; very often
317;Body - Red;4; Do you eat your fingernails?; yes; no; rarely; very often
318;Family - Pink;8; When you think of a childhood memory, is it related to mom or dad?; mom; Pope; to neither; to both of them
319;Family - Pink;8; Your earliest childhood memories date back to when you were among...; 2 and 4 years; 5 and 7 years old; 8 and 10 years old; I have no memories of my childhood
320;Family - Pink;8; A baby's cry...; I am touched; it makes me nervous;It leaves me indifferent;
321;Family - Pink;8; Does your family see you as the most influential member?; yes; no; sometimes; almost always
322;Family - Pink;8; When my father told me stories, I thought:; he is a myth; he always tells me trivial stories; he never told me anything;
323;Family - Pink;8; I would like to have a brother or sister for:; talk to him/her about my problems; help him/her in life; share secrets;
324;Family - Pink;8; Your mom fights on the street with a stranger, what do you do?; I get angry too; I try to calm my mom; I try to distract her;
325;Family - Pink;8;Your child is extremely shy, what do you do to help him?; I take him to a psychologist; I try to make it fit among many people; I'll let him overcome his shyness on his own;
326;Family - Pink;8; When you see a happy couple, how do you feel?; happy for them; jealous; indifferent;
327;Family - Pink;8; Do you think your family has ever harmed you in life?; yes; no; sometimes; almost always
328;Family - Pink;8; Are parents the most important people?; yes; no; they should be;
329;Family - Pink;8; Do children create problems in the couple?; yes; no; sometimes; very often
330;Family - Pink;8;When you become an adult, should you leave home?; yes; no; that would be the best solution;
331;Family - Pink;8; Do you think those who have achieved great successes in life didn't have too many family complications?; yes; no; very likely;
332;Family - Pink;8; If you have great news, who do you tell first?; to a relative; to a friend; to nobody;
333;Family - Pink;8; You have an exceptional job offer but you have to leave your loved ones for five years, do you accept?; yes; no; perhaps; I have to think about it a lot
334;Family - Pink;8;Have you ever used a family member's towel or bathrobe?; yes; no; very often; rarely
335;Family - Pink;8; Did you have a loving mother as a child?; yes; no; enough; very very much
336;Family - Pink;8; Did your mom encourage you to go to kindergarten?; yes; no; sometimes;
337;Family - Pink;8; Did you dress yourself as a child?; yes; no; rarely; almost always
338;Family - Red;9; What did your mom think of women's work?; a useful thing for all women; a woman has only to take care of the family; she never mentioned it;
339;Family - Red;9; Is mom jealous of you?; yes; no; almost always; rarely
340;Family - Red;9; Do you think you're your mom's idol?; yes; no; I don’t know; very likely
341;Family - Red;9; Did mom often give you presents?; yes; no; rarely;
342;Family - Red;9; Did mom always wait for you if you came back late?; yes; no; sometimes; very often
343;Family - Red;9; Does your mother reflect your ideal of a woman?; certainly; no; enough;
344;Family - Red;9;" “ “Mom”, the most beautiful word on the lips of humanity"""; very true; no it doesn’t; the mother and the father are of equal importance;
345;Family - Red;9;" ""A mother is one to whom you hurry when you are troubled"""; very true; no it doesn’t; it is only partially true;
346;Family - Red;9;" ""Mother’s love is bliss, is peace"""; I completely agree; no it doesn’t;mom is a part of love on earth;
347;Family - Red;9;" ""No man is poor who has a Godly mother"""; very true; no it doesn’t; it is only partially true;
348;Family - Red;9;" ""Life began with waking up and loving my mother’s face"""; very true; no it doesn’t; it is only partially true;
349;Family - Red;9;" ""One good mother is worth a hundred schoolmasters"""; very true; education is given by teachers; education comes from the mother and father;
350;Family - Red;9;" ""The most important thing a father can do for his children is to love their mother"""; very true; no it doesn’t; it is only partially true;
351;Family - Red;9;" ""It is a wise father that knows his own child"""; very true; it is only partially true; no it doesn’t;
352;Family - Red;9;" ""When one has not had a good father, one must create one"""; I completely agree; no it doesn’t; mom is the most important person;
353;Family - Red;9;" ""You don’t have to deserve your mother’s love. You have to deserve your father’s."""; very true; no it doesn’t; it is only partially true;
354;Family - Red;9;" ""My father didn’t tell me how to live: he lived, and let me watch him do it"""; very true; no it doesn’t; it is only partially true;
355;Family - Red;9;"""I sustain myself with the love of family"""; very true; no it doesn’t; it is only partially true;
356;Family - Red;9;" ""If you want to change the world, go home and love your family"""; very true; no it doesn’t; it is only partially true;
357;Family - Blue;7;" ""A happy family is but an earlier heaven"""; very true;no it doesn’t; it is only partially true;
358;Family - Blue;7;" ""The family is one of nature’s masterpieces"""; very true;no it doesn’t; it is only partially true;
359;Family - Blue;7;" ""Home is not where you live, but where they understand you"""; very true; no, home is where I live; it is only partially true;
360;Family - Blue;7;" ""When you teach your son, you teach your son’s son"""; I completely agree;no it doesn’t; it is only partially true;
361;Family - Blue;7;" ""A family is a place where minds come in contact with one another"""; very true; no it doesn’t; it is only partially true;
362;Family - Blue;7;" ""I believe the world is one big family, and we need to help each other"""; very true; no it doesn’t; it is only partially true;
363;Family - Blue;7;" ""The hand that rocks the cradle Is the hand that rules the world"""; very true; no it doesn’t; it is only partially true;
364;Family - Blue;7; Did your dad play with you as a child?; yes; no; rarely; very often
365;Family - Blue;7;Did you often go out to dinner alone with your dad?; yes; no; rarely;
366;Family - Blue;7; Have you ever traveled just you and your dad?; yes; no; rarely; very often
367;Family - Blue;7; When you got a bad grade in school, did your dad yell at you?; always; never; rarely; very often
368;Family - Blue;7; Do you remember your dad picking you up?; yes; no; I don’t remember;
369;Family - Blue;7; When he came home from work, did dad talk to the family?; yes; no; rarely;
370;Family - Blue;7; Were there often father's friends in your house?; yes; no; rarely; very often
371;Family - Blue;7; Did your dad impose a certain course of study on you?; yes; no; partly;
372;Family - Blue;7; Has dad often forbidden you to go out with friends?; yes; no; rarely;
373;Family - Blue;7; Did you bring friends home when your dad was there?; yes; no; rarely; very often
374;Family - Blue;7;" ""The heart of a mother is a deep abyss at the bottom of which you will always find forgiveness."""; very true; It is not so; I only partially agree;
375;Family - Blue;7; Did your father ever tell you that you let him down?; yes; no; once; very often
376;Sun - Yellow;55; Do you eat very fast?; yes; no; almost always; only if I'm in a hurry
377;Sun - Yellow;55; Can you give your all for a situation of fundamental importance?; yes; no; almost always; rarely
378;Sun - Yellow;55; Do you love to surround yourself with friends?; yes; no; enough; not much
379;Sun - Yellow;55; Do you prefer cinema to theatre?; yes; no; i love both;I don't attend them
380;Sun - Yellow;55; Would you rather live in Miami or Helsinki?;Miami; Helsinki; I would like to live in both cities;
381;Sun - Yellow;55; Do you speak slowly?; always; never; rarely; almost always
382;Sun - Yellow;55; Do you usually arrive on time for an appointment?; always; never; rarely; almost always
383;Sun - Yellow;55; Do you prefer to eat meat or fish?; meat; fish; i just love vegetables; i just love fruit
384;Sun - Yellow;55; When the alarm sounds in the morning, do you get up immediately?; yes; no; rarely; almost always
385;Sun - Yellow;55; Do you tend to lose control when you get angry?; yes; no; rarely; almost always
386;Sun - Yellow;55; Do you stop to reflect during the day?; yes; no; rarely; very often
387;Sun - Yellow;55; Do you respect the speed limits?; yes; no; rarely; almost always
388;Sun - Yellow;55; Do you like spending your free time with friends?; yes; no; not much; very very much
389;Sun - Yellow;55; Do you buy expensive clothes?; yes; no; very often; rarely
390;Sun - Yellow;55; Do you like to dress casual or elegant?; casual; elegant; I have my own style;
391;Sun - Yellow;55; Do you feel observed when you enter a club?; yes; no; rarely; almost always
392;Sun - Yellow;55; When you're with company, do you prefer to drive?; yes; no; rarely; almost always
393;Sun - Yellow;55; After a bad day can you turn the page?; yes; no; hardly;
394;Sun - Green;53; Do you prefer a daisy or a rose?; daisy; rose; I don't like flowers;
395;Sun - Green;53;Are you a sincere person?; yes; no; rarely; almost always
396;Sun - Green;53; Are you afraid of the new things?; yes; no; sometimes; almost always
397;Sun - Green;53;Do you prefer to have everything quickly or a little at a time?; everything quickly; a little at a time; it depends on the situation;
398;Sun - Green;53; Do you prefer to wear a sneakers or an elegant shoes?; sneakers; elegant shoes; it depends on the situation;
399;Sun - Green;53; Do you visit friends without notifying them of your arrival?; yes; no; rarely; almost always
400;Sun - Green;53; Do you like telling dirty jokes?; yes; no; rarely;
401;Sun - Green;53; Do you like giving unexpected gifts?; yes; no; I don't like giving gifts;
402;Sun - Green;53; When you're in a bad mood, do others notice?; yes; no; rarely; almost always
403;Sun - Green;53; Do you get along with your neighbors?; yes; no; it depends on how the neighbors behave;
404;Sun - Green;53; Do you willingly lend your things if a person asks you for them?; yes; no; I lend them but I'm very jealous of my things;
405;Sun - Green;53; Do you prefer to talk or listen?;talk;  listen; I like both situations;
406;Sun - Green;53; Do you need reassurance?; yes; no; sometimes; almost always
407;Sun - Green;53;" Do you often use the word ""thank you""?"; yes; no; rarely; very often
408;Sun - Green;53; Do you think people respect you?; yes; no; I never thought about it;
409;Sun - Green;53;Do you willingly listen to a person who confides in you about his problem?; yes; no;rarely;
410;Sun - Green;53; Do you often invite people to your home?; yes; no; rarely; very often
411;Sun - Green;53; If a person expresses an opinion contrary to yours, do you get nervous?; yes; no; it depends on how he/she expresses it;
412;Sun - Blue;52; Do you accept jokes?; yes; no; it depends on the situation;
413;Sun - Blue;52; You have to go out with someone but your favorite movie is about to start, what do you do?; I go out anyway; I'll stay home; I make up an excuse not to go out;
414;Sun - Blue;52; You have to accompany someone to a medical appointment but you have a commitment, what do you do?; I accompany him/her; I make up an excuse; I call him/her and tell him/her the truth;
415;Sun - Blue;52; Before making a decision, what do you do?; I think about it a lot; I consult with friends or relatives; I never decide anything;
416;Sun - Blue;52; How do you choose your friends?; I always have the same friends; I change friends very often; i prefer to be alone;
417;Sun - Blue;52;Do you decide independently how and where to spend your holidays?; yes; no; rarely; almost always
418;Sun - Blue;52; Do you often visit other people's houses?; yes; no; rarely; almost always
419;Sun - Blue;52; Do you share hobbies with anyone else?; yes; no; i would love to;
420;Sun - Blue;52; What is the moment of the day when you relax the most?; morning; evening; night;
421;Sun - Blue;52; What are you looking for when you watch a movie?; fun; emotions; carefree;
422;Sun - Blue;52; Do you like to dress:; elegant; casual; sporty; with my own refined style
423;Sun - Blue;52; When you are at a party, how do you feel?; observed; alone; happy;
424;Sun - Blue;52;Which vehicle would you use to take a trip to the sea?; jet ski; speedboat; pedal boat;
425;Sun - Blue;52; Would you like to be different from who you are?; yes; no; sometimes; almost always
426;Sun - Blue;52; Do you consider yourself a winner?; yes; no; rarely; almost always
427;Sun - Blue;52; Do you feel inferior to others?; yes; no; rarely; almost always
428;Sun - Blue;52; Can you make public speeches?; yes; no; I have never tried;
429;Sun - Blue;52; Would you like to improve your character?; yes; no; sometimes i would like to;
430;Sun - Red;54; Would you change anything about your character?; yes; no; little things; almost everything
431;Sun - Red;54;Are you confident in yourself?; yes; no; rarely; almost always
432;Sun - Red;54; Do you think you're cute?; yes; no; enough; I hope
433;Sun - Red;54; Do you feel indispensable to someone?; yes; no; sometimes;
434;Sun - Red;54; Do you prefer yourself in the photo or in the mirror?; photo; mirror; I almost never like myself; I always like myself
435;Sun - Red;54; Do you often feel guilty about something?; yes; no; rarely;
436;Sun - Red;54; When they compliment you, do you think they are deserved?; yes; no; rarely; almost always
437;Sun - Red;54; Are you awkward when you meet someone new?; yes; no; enough;
438;Sun - Red;54; Do you consider yourself superior to the people around you?; yes; no; sometimes;
439;Sun - Red;54; Did you get what you hoped for in life?; yes; no; only partially;
440;Sun - Red;54; Do you think you received a good education?; yes; no; enough;
441;Sun - Red;54; Do you think others take advantage of you?; yes; no; sometimes; almost always
442;Sun - Red;54; Do you tend to underestimate yourself?; yes; no; sometimes; almost always
443;Sun - Red;54; Do you think you are unlucky?; yes; no; sometimes; almost always
444;Sun - Red;54; Do you think your origins have influenced your life?; no doubt; no; certainly partly;
445;Sun - Red;54; Do you think your past has affected your present?; no doubt; no; certainly partly;
446;Sun - Red;54; Do you feel beautiful?; yes; no; sometimes;
447;Sun - Red;54; Do you like going to the stadium?; sometimes; never been; it's something that doesn't interest me;
448;Moon - Light Blue;32;Do you like to dine at the restaurant alone?; yes; no; sometimes;
449;Moon - Light Blue;32; Are you uncomfortable when you are in an elevator with a stranger?; yes; no; it depends on who I'm dealing with;
450;Moon - Light Blue;32; Would you like to do the job of a sales representative?; yes; no; I've done it in the past but I didn't like it;
451;Moon - Light Blue;32; Which book would you choose: The Odyssey or The Picture of Dorian Gray?; The Odyssey; The Picture of Dorian Gray; I don't like reading;
452;Moon - Light Blue;32; Do you sympathize with the stronger team or the weaker?; the strongest; the weakest; I hardly sympathize with any team;
453;Moon - Light Blue;32; Do you prefer to go to the cinema or watch a movie at home?; cinema; home; I never watch movies;
454;Moon - Light Blue;32; Do you have board games at home?; yes; no; maybe someone from when I was a child;
455;Moon - Light Blue;32; Do you often feel watched by others?; yes; no; sometimes;
456;Moon - Light Blue;32; Would you go live with a stranger?; yes; no; it depends if I like him/her physically;
457;Moon - Light Blue;32; Would you like to go to a new country where nobody knows you?; yes; no; it depends on the country;
458;Moon - Light Blue;32;Would you like to tell your life completely different from the real one?; yes; no; sometimes i would like to;
459;Moon - Light Blue;32; Are you afraid of getting lost?; yes; no; only if I'm in a place I don't know;
460;Moon - Light Blue;32; An object is about to fall off the table, what do you do?; I try to grab it; I drop it; I pretend not to see it falling;
461;Moon - Light Blue;32; Due to a strong storm you miss a scheduled boat trip, what do you do?; I book for another day; I wait for the bad weather to end; I go straight to another place with friends;
462;Moon - Light Blue;32;Someone yells because they just robbed him, what do you do?; I pretend not to hear him; I run to his aid; I ask for help;
463;Moon - Light Blue;32; If you think of a ball, what movement is it making?; it's slipping; it's spinning;the ball stands still;
464;Moon - Light Blue;32; A competitor of your employer offers you a higher salary, what do you do?; I accept immediately; I decline the offer; I think about it;
465;Moon - Light Blue;32; Where do you relax the most?;at my home;sea; mountain;
466;Moon - White;34; What is your favorite book genre?; novel; horror; poetry;
467;Moon - White;34;Do you like to wear?; a hat; a bandana; nothing;
468;Moon - White;34;Do you have a lot of friends?; yes; enough; unfortunately not;
469;Moon - White;34; Would you like to change your name?; Yes; no; sometimes i would like to;
470;Moon - White;34; A stranger asks you to dance...; I accept immediately; I decline the invitation; I make myself desired;
471;Moon - White;34; You're at a dinner party with strangers, how are you feeling?;comfortable;uncomfortable; absolute protagonist;
472;Moon - White;34; You receive an invitation to dinner from your best friend in a refined place, what do you think?; he wants to talk to me; I find it very strange; a nice gesture;
473;Moon - White;34; They ask you to climb a small mountain…; I decline the invitation; I accept with enthusiasm; I make up an excuse;
474;Moon - White;34; Your friends have prepared a surprise party for you...; they could warn me; what a beautiful idea; I feel like a star;
475;Moon - White;34; When you walk...;I avoid stepping on the joints of the flooring; I look straight my way; I look around;
476;Moon - White;34;You organize your holidays...; months in advance; at the last minute; looking for the right price/quality ratio;
477;Moon - White;34; How do you celebrate an anniversary?; I don't celebrate it; I always give a gift; I organize a romantic evening;
478;Moon - White;34; They introduce you to a person but you don't understand the name, what do you do?; I ask for the name; I plan to request the name later; I pretend I understand it;
479;Moon - White;34; Do you prefer to remain silent often?; never; Yes; sometimes;
480;Moon - White;34; Do you find that people who always joke are:; superficial; funny; smart;
481;Moon - White;34; You hate going to concerts because they are too crowded:; real;false; I’m not interested in concerts;
482;Moon - White;34; Do you consider sellers to be trustworthy people?; no, they just want to sell; certainly; It depends on the person;
483;Moon - White;34; When you go out with your friend do you try to dress in line with his outfit?; never;always; I have my own way of dressing;
484;Moon - Red;33; Are you embarrassed to ask someone out on a date?; very very much; in no way; It depends on who I ask;
485;Moon - Red;33; If a salesman keeps insisting on selling you a product, will you eventually buy it?;no;most likely, yes; it depends if I like him;
486;Moon - Red;33; Do you think your character is conditioned by the weather conditions?; often; sometimes; never; always
487;Moon - Red;33;I consider men superficial when:; they just think about having fun; they only think about money; they belittle everything;
488;Moon - Red;33; If I was born somewhere else...; I would have been the same person; I would have had more opportunities; I would have met better people;
489;Moon - Red;33; You have won a ticket for 2 people to attend an important social event, what do you decide to do?; I give up; I invite someone; I go alone;
490;Moon - Red;33; When the phone rings do you think:; they are bothering me;it must be something important;they are calling to invite me somewhere;
491;Moon - Red;33; You have to entertain two children, what do you do?; I try to make them laugh; I tell them a story; I make them play with each other;
492;Moon - Red;33; You walk into a room and people are talking about you, what do you think?; they'll be complimenting me; I have no idea; they will be making fun of me;
493;Moon - Red;33; After a long time you have a free evening, what do you do?; I go out to dinner; I sit on the sofa to watch a movie; I call everyone to organize a party;
494;Moon - Red;33; Your phone is dead, how are you feeling?; lost; indifferent; anxious; happy
495;Moon - Red;33; You're being courted by the hottest person in town, what do you do?; I tell everyone; I keep this to myself; I don't trust his/her courtship;
496;Moon - Red;33; If during a working day you have nothing to do, how do you feel?; bored; depressed; i am happy so i rest;
497;Moon - Red;33;What meal would you never skip?; breakfast; lunch;dinner; afternoon snack
498;Moon - Red;33; Do you think things can be conditioned by luck?; yes, absolutely; in no way; sometimes i think about it;
499;Moon - Red;33; Do you like to watch on TV:; a police show; a cooking program; a scientific documentary;
500;Moon - Red;33; Your partner chooses to spend the holidays with his/her friends and not with you, what do you think?; he/she prefers to stay with them; he/she needs to relax; he/she is no longer my partner;
501;Moon - Red;33; Do you like taking care of flowers?; yes a lot; no, not at all; I would like;
502;Moon - Green;31; Going fast means:; run a great risk; feel a strong emotion; try to arrive on time;
503;Moon - Green;31; You have to create a fun atmosphere, how do you do it?;I turn on the music; I make jokes; I don't naturally want to be funny;
504;Moon - Green;31; If you had to write down your flaws on a piece of paper, what would the paper look like?; It would remain blank;it would have a few lines filled in;maybe they wouldn't all fit in a piece of paper;
505;Moon - Green;31; With whom do you celebrate a success?; alone; only with those I love; with as many people as possible;
506;Moon - Green;31; Does meeting new people give you energy?; yes; no; not much; it depends on which people I meet
507;Moon - Green;31; Which of these games do you prefer?; cards; chess; Monopoly;
508;Moon - Green;31; You have 2 unexpected hours of time, what do you do?; I go to the cinema; I visit a museum; I do sports; i sleep
509;Moon - Green;31; Would you like to take refuge...; in a castle; in a wood; in a cornfield;
510;Moon - Green;31; How would you spend an evening in a big metropolis?; I would go to a nice place to drink and dance; in a beautiful restaurant; walking through the streets of the center;
511;Moon - Green;31; How many are your best friends?; between 2 and 4; only one; more than 5;
512;Moon - Green;31; How would your primary school teacher describe you?; shy and reserved; restless; lively;
513;Moon - Green;31; Do you have many things to say?; yes; no; rarely; it depends on the context
514;Moon - Green;31;After talking to people for a long time, do you prefer to be alone?; yes; no; sometimes; almost always
515;Moon - Green;31; Would you like to have some artwork to display in public?; yes; no; I'm not interested in art;
516;Moon - Green;31; Would you like to live in a house with many strangers?; yes; no; I don't know, I should try;
517;Moon - Green;31; You have been introduced to a friend of your friend, how do you behave?; we become fast friends; I stay on mine; I try to get to know him better;
518;Moon - Green;31; Do you love wearing provocative clothes?; yes; no; only rarely;
519;Moon - Green;31; Would you sleep peacefully even with an unknown person?; yes; no; I don’t know;
520;Job - Green;15; The employer forces you to always work overtime, what do you think?; I quit; I will become important in the company; i will earn more;
521;Job - Green;15; What does your body feel after working?; tiredness; power; endurance;
522;Job - Green;15; Do you prefer to work as an entrepreneur or as an employee?;entrepreneur; employee; each has its positive and negative sides;
523;Job - Green;15; What tires you the most?;manual work; mental work; don’t work;
524;Job - Green;15; The company is in crisis and the employer asks you to work for free for a few hours for the good of the company. Do you accept?; yes; no; only if he proposes a future salary increase;
525;Job - Green;15; What would you never give up among these things?; summer vacation; winter vacation; a coffee after lunch;
526;Job - Green;15; Do you know exactly how much money you have in your wallet?; yes; no; rarely; almost always
527;Job - Green;15; Do you know exactly, besides money, what you have in your wallet?; yes; no; rarely; almost always
528;Job - Green;15; Which animal would you choose among these to represent your family?; a feline; a pachyderm; a bird;
529;Job - Green;15; Would you like to create a company that can help developing countries?; yes; no; I don't know, but it could be interesting;
530;Job - Green;15; Do you read labels at the supermarket?; yes; no; rarely; almost always
531;Job - Green;15; Would you like to organize a concert?; yes; no; I don’t know; it could be interesting
532;Job - Green;15; Do you like watching commercials?; yes, enough; no; i love commercials; i hate commercials
533;Job - Green;15;Are you good at drawing?; yes; no; I was as a teenager;
534;Job - Green;15; Would you like to act?; yes; no; sometimes I'd like to try;
535;Job - Green;15; Do you consider your city eco-sustainable?; yes; no; not much;
536;Job - Green;15; Do you consider Al Pacino a great actor?; yes; no; I consider him the best;
537;Job - Green;15; Would you like to live in the Maldives?; yes, a lot; no; I don’t know; I would prefer other places
538;Job - Green;15; Have you ever thought about how you would make a commercial?; yes; no; no, but I'd like to;
539;Job - Green;15; Would you host an addict in your home?; yes; no; only if I know him; I admire those who do
540;Job - Green;15; Would you participate in a canoe descent from a creek?; yes; no; maybe, I've never tried;
541;Job - Red;16; Are you interested in understanding a work of art?; yes; no; only if I like it;
542;Job - Red;16; Would you promote a campaign to defend children's rights?; yes; no; i would love to; I wouldn't be able to
543;Job - Red;16; Would you recite a poem on the radio?; yes; no; never, for any reason; perhaps
544;Job - Red;16; Do closed spaces scare you?; yes; no; only if it's dark;
545;Job - Red;16; In which sector would you like to start a business?;real estate;crafts; I would never want to have my own business;
546;Job - Red;16; Did you regret the course of study you did?;yes; no; sometimes; very often
547;Job - Red;16; Would you be willing to change your life for a job opportunity?; yes; no; it depends on the offer;
548;Job - Red;16; Does your resume reflect your job position?;absolutely not; yes; perhaps; i have a wonderful job
549;Job - Red;16; Would people you know be willing to introduce you to someone for an important job offer?; yes; no; perhaps, but they are envious;
550;Job - Red;16; Do you think that physical presence is important to obtain an important job position?;yes; no;fundamental;
551;Job - Red;16; Have you ever helped someone get a job?; yes; never; I have no influential connections;
552;Job - Red;16;Why are people unemployed?; they don't want to work; they don't have the right skills; the business world is too complicated;
553;Job - Red;16; When you read about job offers what do you think?; salaries are too low; excessive skills required; I only read them out of curiosity;
554;Job - Red;16;Can young people fill important roles at work?; absolutely yes;absolutely not; it depends on their skills;
555;Job - Red;16; Would you like to work as a motivator for others?; I wouldn't be able to; it’s my dream; I don’t know;
556;Job - Red;16; Do you see your colleagues as a threat to your career?; sometimes;always; never;
557;Job - Red;16; Do you love detailing your curriculum?; yes a lot; no, not at all; I only mention the most important things;
558;Job - Red;16; Do you think an online job interview can have a positive result?;yes;no;rarely;
559;Job - Red;16; You have to deliver a job by tomorrow morning, you haven't finished yet and it's already past midnight, what do you do?; I hold on until I'm done; I deliver it incomplete; I make up an excuse and don't go to work;
560;Job - Red;16; A team is motivated if:; people earn a lot; people feel considered; people become friends with each other;
561;Job - Red;16; When you are at work...; I act like I'm the boss;I try to do my job well; I call my friends;
562;Job - Blue;14; Would you like to hire people directly?; yes; no; perhaps; it's too difficult
563;Job - Blue;14; Would you like to organize weddings?; yes; no; perhaps; it’s my dream
564;Job - Blue;14; Would you like to work in sectors that contribute to ecological improvement?; yes; no; perhaps; it’s my dream
565;Job - Blue;14; Would you like to work closely with animals?; yes; no; very very much;
566;Job - Blue;14; Your boss is a good person but he is not consistent…; I hate inconsistent people; the most important thing is that he is a good person; I wish he was a good person and also consistent;
567;Job - Blue;14; What kind of lawyer would you like to be?; criminal lawyer; I would never be a lawyer;a lawyer who deals with social causes;
568;Job - Blue;14;" ""Work keeps at bay three great evils: boredom, vice, and need"""; very true; no it doesn’t; I only partially agree;
569;Job - Blue;14;" ""Work is less boring than amusing oneself"""; very true; no it doesn’t; I only partially agree;
570;Job - Blue;14;" ""All happiness depends on courage and work"""; very true; no it doesn’t; I only partially agree;
571;Job - Blue;14;"""Work without love is slavery"""; very true; no it doesn’t; I only partially agree;
572;Job - Blue;14;" ""All labor that uplifts humanity has dignity and importance and should be undertaken with painstaking excellence"""; very true; no it doesn’t; I only partially agree;
573;Job - Blue;14;" ""Pleasure in the job puts perfection in the work"""; very true; no it doesn’t; I only partially agree;
574;Job - Blue;14;" ""Your purpose in life is to find your purpose and give your whole heart and soul to it"""; very true; no it doesn’t; I only partially agree;
575;Job - Blue;14;" ""Most people work just hard enough not to get fired and get paid just enough money not to quit"""; very true; unfortunately this is always the case; sometimes it is true; no it doesn’t
576;Job - Blue;14;" ""Hard work is simply the refuge of people who have nothing whatever to do"""; very true; no it doesn’t; I only partially agree;
577;Job - Blue;14;" ""A day of worry is more exhausting than a week of work"""; very true; no it doesn’t; I only partially agree;
578;Job - Blue;14;" ""Nothing is really work unless you would rather be doing something else"""; I completely agree; no it doesn’t;I only partially agree;
579;Job - Blue;14;" ""Choose a job you love, and you will never have to work a day in your life"""; very true; no it doesn’t; I only partially agree;
580;Job - Blue;14;"""The more I want to get something done, the less I call it work"""; very true; no it doesn’t; I only partially agree;
581;Job - Blue;14;" ""If you neglect your work, you will dislike it: if you do it well, you will enjoy it"""; very true; no it doesn’t; I only partially agree;
582;Job - Blue;14;" ""One must work and dare if one really wants to live"""; very true; no it doesn’t; I only partially agree;
583;Job - Blue;14;What do you think of an employee job?; boring; an excellent opportunity; something that gives serenity;
584;Wolves - Grey;59; You've been standing in line for an hour and a young man walks past you. How do you react?; I push him out ; I get angry and argue; I kindly invite him to respect the line;
585;Wolves - Grey;59; Do you think that using violence on certain situations is useful?; never; yes; just to defend myself or defend someone dear to me;
586;Wolves - Grey;59; How do you behave in a very heated discussion?; I don't express myself; I lose my patience; I try to explain my reasons;
587;Wolves - Grey;59;When you get angry, do you tend to break something?; yes; no; sometimes; very often
588;Wolves - Grey;59; Do you tend to avoid people who always complain?; yes; no; I can't stand people who complain;
589;Wolves - Grey;59; What do you do if you are stuck in a traffic jam?;I get angry;I call my friends; I think about my job;
590;Wolves - Grey;59; A man spills coffee on you. How do you react?; I insult him; I accept the apology; I get angry, but then immediately calm down as soon as he apologizes;
591;Wolves - Grey;59; Would you like to be Sylvester Stallone or Keanu Reeves?; Sylvester Stallone; Keanu Reeves; neither; both of them
592;Wolves - Grey;59; Do you think summer is the perfect time to meet new people?; yes; no; probably yes; there is no ideal moment
593;Wolves - Grey;59; Do you like bullies?; yes; no; rarely;
594;Wolves - Grey;59; Do you often tell lies?; yes; no; rarely; very often
595;Wolves - Grey;59; Are you willing to cheat to win?; yes; no; rarely; almost always
596;Wolves - Grey;59; If they give you the wrong change, do you report it?; yes; no; only if they served me kindly;
597;Wolves - Grey;59; Do you prefer Great Dane or Chihuahua?; Great Dane; chihuahuas; neither;I like them both
598;Wolves - Grey;59; Are you rooting for the lion or the gazelle?; Lion; gazelle; I have no preferences;
599;Wolves - Grey;59; Do you prefer the dog or the cat?; dog; cat; neither;I like them both
600;Wolves - Grey;59; Are you thrifty?; yes; no; rarely; almost always
601;Wolves - Grey;59; Do you spend Christmas with your family?; yes; no; rarely; almost always
602;Wolves - Grey;59; Do you like to watch old movies or TV series again?; yes enough; no; I like it very much;
603;Wolves - Blue;58; Do you do the same job as your parents?; yes; no; no, but I'd like to;
604;Wolves - Blue;58; Do you love dangerous sports?; yes; no; no, but I'd like to;
605;Wolves - Blue;58; Do you like horror movies?; yes; no; i like to watch only funny movies;
