1;The Rising Sun - Pink;57;Sei in un deserto e ti imbatti su un cubo, quanto è grande?;molto grande;grande come me;molto piccolo;
237;Rainbow - Dark;38;Alla parola generosità quale colore associ?;bianco;verde;giallo;
238;Rainbow - Dark;38;Alla parola bellezza quale colore associ?;viola;blu;grigio;giallo
239;Rainbow - Dark;38;Alla parola tristezza quale colore associ?;nero;marrone;blu;
240;Rainbow - Dark;38;Alla parola occasione quale colore associ?;rosso;fucsia;verde;
241;Rainbow - Dark;38;Alla parola decisione quale colore associ?;nero;bianco;grigio;rosso
242;Rainbow - Dark;38;Alla parola sincerità quale colore associ?;verde;giallo;blu;bianco
243;Rainbow - Dark;38;Alla parola crudeltà quale colore associ?;nero;rosso;blu;viola
244;Rainbow - Dark;38;Alla parola ambizione quale colore associ?;giallo;verde;grigio;
245;Rainbow - Dark;38;Alla parola pace quale colore associ?;azzurro;blu;marrone;
246;Rainbow - Dark;38;Alla parola felicità quale colore associ?;blu;azzurro;verde;giallo
247;Rainbow - Dark;38;Se indossassi un mantello, di che colore lo vorresti?;rosso;nero;verde;
248;Rainbow - Dark;38;Quali tipi di colore preferisci?;caldi;freddi;adoro tutti i colori;
249;Rainbow - Dark;38;Se potessi scegliere il colore dei tuoi occhi, quale sarebbe il tuo preferito?;verde ;azzurro;il mio colore è il più bello;nero
250;ColoriRainbow - Bright;39;Devi ripitturare casa, che colori scegli?;bianco;colori scuri;colori vivaci;colori chiari
251;ColoriRainbow - Bright;39;Il tuo colore preferito risalta maggiormente dove?;in un vestito ;in una casa;in una macchina;
252;ColoriRainbow - Bright;39;Che sensazioni ti suscita il colore nero?;immobilismo;paura;serenità;
253;ColoriRainbow - Bright;39;Che sensazioni ti suscita il colore rosso?;energia;tensione;aggressività;
254;ColoriRainbow - Bright;39;Che sensazioni ti suscita il colore giallo?;leggerezza;ambizione;felicità;
255;ColoriRainbow - Bright;39;Che sensazioni ti suscita il colore verde?;equilibrio;positività;negatività;
256;ColoriRainbow - Bright;39;Che sensazioni ti suscita il colore arancione?;protagonismo;rifiuto;serenità;
257;ColoriRainbow - Bright;39;Che sensazioni ti suscita il colore viola?;turbamento;ansia;equilibrio;
258;ColoriRainbow - Bright;39;Che sensazioni ti suscita il colore marrone?;gioia;anticonformismo;negatività;
259;ColoriRainbow - Bright;39;Che sensazioni ti suscita il colore bianco?;purezza;paura;quiete;
260;ColoriRainbow - Bright;39;Quale tra queste terne di colori sceglieresti?;blu nero grigio;rosso giallo arancione;bianco rosa viola;
261;ColoriRainbow - Bright;39;Quale tra queste coppie di colori sceglieresti?;blu verde;giallo marrone;viola giallo;
262;Fantasy - Gold;10;Passi molto tempo a meditare cosa pensano di te gli altri?;si;no;ci penso raramente ;
263;Fantasy - Gold;10;Hai rispetto delle persone insicure?;si;no;molto poco;
264;Fantasy - Gold;10;Stimi qualcuno più di te stesso?;si;no;a volte;
265;Fantasy - Gold;10;Sei capace di insistere per ottenere una cosa che vuoi?;si;no;raramente;
266;Fantasy - Gold;10;Ogni tanto vieni colto da picchi di entusiasmo?;si;no;raramente;molto spesso
267;Fantasy - Gold;10;Ogni tanto vieni colto da picchi di tristezza?;si;no;raramente;molto spesso
268;Fantasy - Gold;10;Ami collezionare cose?;si;no;a volte;
269;Fantasy - Gold;10;Ritieni di avere una fervida fantasia?;si;no;ho poca fantasia;
270;Fantasy - Gold;10;Ritieni di avere molto gusto?;si;no;molto poco;
271;Fantasy - Gold;10;Ti interessano le fonti delle notizie che leggi?;si;no;molto poco;moltissimo
272;Fantasy - Gold;10;Consideri il rispetto per te stesso più importante del rispetto verso gli altri?;si;no;a volte;quasi sempre
273;Fantasy - Gold;10;Ritieni sagge le persone che cercano la perfezione?;si;no;non molto;
274;Fantasy - Gold;10;Ti piace manipolare gli altri?;si;no;a volte;
275;Fantasy - Gold;10;Ti piace pensare a cose e idee assurde anche senza uno scopo preciso?;si;no;raramente;molto spesso
276;Fantasy - Purple;11;Riesci a trovare da solo la soluzione ai tuoi problemi?;si;no;raramente;quasi sempre
277;Fantasy - Purple;11;Analizzi i tuoi insuccessi?;si;no;spesso;raramente
278;Fantasy - Purple;11;Tendi a dimenticare i nomi delle persone?;si;no;qualche volta;molto spesso
279;Fantasy - Purple;11;Ti piacerebbe far parte di un grande team?;si;no;qualche volta;
280;Fantasy - Purple;11;Ti senti una persona affidabile?;si;no;raramente;quasi sempre
281;Fantasy - Purple;11;Sei attratto dal mistero della vita?;si;no;abbastanza;
282;Fantasy - Purple;11;Durante la lettura di un libro ti immedesimi nei personaggi?;sì ;no;a volte;quasi sempre
283;Fantasy - Purple;11;Preferisci leggere un libro o guardare un film?;libro;film ;nessuno dei due;
284;Fantasy - Purple;11;Quale tra queste discipline preferisci?;storia;scienze;fisica;filosofia
285;Fantasy - Purple;11;Dovendo scegliere il nome per tuo figlio, cosa sceglieresti?;il nome di un personaggio famoso;il nome di una persona cara;il nome di un personaggio dei cartoni;
286;Fantasy - Purple;11;Tendi a creare delle situazioni immaginarie che non esistono?;no;a volte;spesso;
287;Fantasy - Purple;11;Hai bisogno d'ispirazione, cosa fai?;cerco di rimanere da solo;vado in montagna;mi siedo a guardare il mare;
288;Fantasy - Purple;11;Preferisci riviste di:;arredamento;giardinaggio;scienza;gossip
289;Fantasy - Purple;11;Credi nell'importanza dell'arte?;sì;no;abbastanza;
290;Body - Pink;3;Preferisci camminare al prendere la macchina?;si;no;adoro prendere il treno;
291;Body - Pink;3;Ti autoprescrivi medicinali?;si;no;mi piacerebbe;
292;Body - Pink;3;Ti senti pieno di energie al mattino?;si;no;raramente;quasi sempre
293;Body - Pink;3;Pratichi uno sport regolarmente?;si;no;mi piacerebbe;
294;Body - Pink;3;Fai attività agonistica?;si;no;mi piacerebbe;
295;Body - Pink;3;Sei orgoglioso del tuo fisico?;si;no;raramente;quasi sempre
296;Body - Pink;3;Ti senti in sovrappeso?;si;no;raramente;quasi sempre
297;Body - Pink;3;Ti senti troppo magro?;si;no;raramente;quasi sempre
298;Body - Pink;3;Sei soggetto a forti sbalzo di peso?;si;no;mi è capitato;
299;Body - Pink;3;Alla sera non vedi l'ora di andare a letto?;si;no;raramente;molto spesso
300;Body - Pink;3;Guardi la televisione finché ceni con la tua famiglia?;si;no;raramente;quasi sempre
301;Body - Pink;3;Ti piace star sveglio di notte?;si;no;abbastanza;non molto
302;Body - Pink;3;Trascorri molte ore sul cellulare?;si;no;raramente;quasi sempre
303;Body - Pink;3;Mangi spesso fuori per lavoro?;si;no;raramente;quasi sempre
304;Body - Red;4;Riesci a seguire un'alimentazione sana?;si;no;raramente;quasi sempre
305;Body - Red;4;Sei spesso preoccupato per la tua salute?;si;no;raramente;molto spesso
306;Body - Red;4;Prendi spesso il raffreddore?;si;no;raramente;
307;Body - Red;4;Hai difficoltà a concentrarti?;si;no;abbastanza;
308;Body - Red;4;Hai molta memoria?;si;no;abbastanza;
309;Body - Red;4;Ti infastidiscono i rumori?;si;no;abbastanza;
310;Body - Red;4;Ti svegli spesso durante il sonno?;si;no;raramente;
311;Body - Red;4;Nella vita hai avuto spesso sbalzi di peso...;mi è successo un sacco di volte;no, ho da sempre più o meno lo stesso peso;mi è capitato una volta o qualche rara volta;
312;Body - Red;4;Come è la tua postura?;dritta e perfetta;sempre un pò piegata in avanti;non ci ho mai fatto caso;
313;Body - Red;4;Ti piacerebbe che uno chef si prendesse cura della tua alimentazione?;moltissimo;no;non lo so;abbastanza
314;Body - Red;4;I cibi amari:;mi piacciono;li detesto;ogni tanto li assaggio;
315;Body - Red;4;I cibi grassi e dolci:;li adoro;non li sopporto;ogni tanto li assaggio;
316;Body - Red;4;Mastichi spesso delle chewing gum?;si ;no; raramente;molto spesso
317;Body - Red;4;Mangi le unghie?;si ;no; raramente;molto spesso
318;Family - Pink;8;Quando pensi a un ricordo d'infanzia, è collegato alla mamma o al papà?;mamma;papà;a nessuno dei due;a entrambi
319;Family - Pink;8;I tuoi primi ricordi d'infanzia risalgono a quando avevi tra i...;2 e 4 anni;5 e 7 anni;8 e 10 anni;non ho ricordi della mia infanzia
320;Family - Pink;8;Il pianto di un bambino...;mi commuove;mi innervosisce;mi lascia indifferente;
321;Family - Pink;8;La tua famiglia ti vede come il membro più influente?;sì;no;a volte;quasi sempre
322;Family - Pink;8;Quando mio padre mi raccontava delle cose, pensavo:;è un mito;mi racconta sempre cose banali;non mi ha mai raccontato nulla;
323;Family - Pink;8;Mi piacerebbe avere un fratello o una sorella per:;parlare dei miei problemi;aiutarlo nella vita;condividere dei segreti;
324;Family - Pink;8;Tua mamma litiga al volante con uno sconosciuto, cosa fai?;mi arrabbio anch'io ;cerco di calmare mia mamma;cerco di distrarla;
325;Family - Pink;8;Tuo figlio è estremamente timido, cosa fai per aiutarlo?;lo porto da un psicologo;cerco di farlo stare in mezzo a tante persone;lascio che superi da solo la sua timidezza;
326;Family - Pink;8;Quando vedi una coppia felice, come ti senti?;felice per loro;invidioso;indifferente;
327;Family - Pink;8;Pensi che la famiglia sia stata a volte di intralcio nella tua vita?;si;no;a volte;quasi sempre
328;Family - Pink;8;I genitori sono le persone più importanti?;si;no;lo dovrebbero essere;
329;Family - Pink;8;I bambini creano problemi nella coppia?;si;no;a volte;molto spesso
330;Family - Pink;8;Alla maggiore età, una persona dovrebbe fare le valigie da casa?;si;no;sarebbe la cosa migliore;
331;Family - Pink;8;Pensi che chi ha ottenuto grandi successi nella vita non avesse troppe complicazioni familiari?;si;no;molto probabile;
332;Family - Pink;8;Se hai una grande notizia a chi la dici per primo?;a un parente;a un amico;a nessuno;
333;Family - Pink;8;Hai una proposta lavorativa eccezionale ma devi lasciare i tuoi affetti per 5 anni, accetti?;si;no;forse;ci devo riflettere molto
334;Family - Pink;8;Hai mai utilizzato l'asciugamano o l'accappatoio di un tuo familiare?;si;no;molto spesso;raramente
335;Family - Pink;8;Da piccolo avevi una mamma affettuosa?;si;no;abbastanza ;moltissimo
336;Family - Pink;8;La tua mamma ti spronava ad andare all'asilo?;si;no;a volte;
337;Family - Pink;8;Ti vestivi da solo da piccolo ?;si;no;raramente;quasi sempre
338;Family - Red;9;Cosa pensava tua mamma del lavoro femminile?;una cosa utile per tutte le donne;una donna deve badare solo alla famiglia;non ne ha mai parlato;
339;Family - Red;9;La mamma è gelosa nei tuoi confronti?;si;no;quasi sempre;raramente
340;Family - Red;9;Pensi di essere l'idolo della tua mamma?;si;no;non lo so;molto probabile 
341;Family - Red;9;La mamma ti ha fatto spesso regali?;si;no;raramente;
342;Family - Red;9;La mamma ti ha sempre aspettato se tornavi tardi?;si;no;a volte;molto spesso
343;Family - Red;9;La mamma rispecchia il tuo ideale di donna?;certamente;no;abbastanza ;
344;Family - Red;9;"""La vita inizia con il risveglio e l'amore per il viso di mia madre""";verissimo;no, non è così;la madre e il padre hanno la stessa importanza;
345;Family - Red;9;"""Una madre che è veramente una madre non è mai libera""";verissimo;no, non è così;è vero solo in parte;
346;Family - Red;9;"""La mamma ha inventato l'amore sulla terra""";concordo pienamente ;no, non è così;la mamma è una parte dell'amore sulla terra;
347;Family - Red;9;"""Gli uomini sono ciò che le loro madri hanno fatto loro""";verissimo;no, non è così;è vero solo in parte;
348;Family - Red;9;"""Una buona madre vale cento maestri""";verissimo;no, non è così;è vero solo in parte;
349;Family - Red;9;"""Tutta l'educazione proviene dalla madre""";verissimo;l'educazione la danno i maestri;l'educazione proviene dalla madre e dal padre;
350;Family - Red;9;"""Non è difficile diventare padre. Essere un padre: questo è difficile""";verissimo;è vero solo in parte;è più difficile essere una madre;
351;Family - Red;9;"""La saggezza del padre è il più grande insegnamento per i figli""";verissimo;è vero solo in parte;la saggezza non è un fattore importante per l'insegnamento;
352;Family - Red;9;"""Subito dopo Dio, viene Papà""";concordo pienamente ;no, non è così;la mamma è la persona più importante ;
353;Family - Red;9;"""Non devi meritare l'amore di tua madre. Devi meritare l'amore di tuo padre. È più particolare""";verissimo;no, non è così;è vero solo in parte;
354;Family - Red;9;"""Sai quali sono i cattivi padri? Quelli che hanno dimenticato gli errori della loro giovinezza""";verissimo;no, è meglio dimenticare gli errori della giovinezza;è vero solo in parte;
355;Family - Red;9;"""Solo attorno a una donna che ama può formarsi una famiglia""";verissimo;no, non è così;è vero solo in parte;
356;Family - Red;9;"""Quando insegni a tuo figlio, insegni al figlio di tuo figlio""";verissimo;no, non è così;è vero solo in parte;
357;Family - Blue;7;"""Una famiglia felice non è che un anticipo del paradiso""";verissimo;no, magari fosse così ;è vero solo in parte;
358;Family - Blue;7;"""L'amore comincia prendendosi cura di quelli più vicini: quelli che sono a casa""";verissimo;l'amore è prendersi cura degli estranei;è vero solo in parte;
359;Family - Blue;7;"""La casa non è dove vivi, ma è dove ti capiscono""";verissimo;no, la casa è dove vivo;è vero solo in parte;
360;Family - Blue;7;"""Un uomo non dovrebbe mai trascurare la sua famiglia per gli affari""";concordo pienamente ;senza soldi la famiglia si distrugge;è vero solo in parte;
361;Family - Blue;7;"""La famiglia è il luogo in cui le menti entrano in contatto l'una con l’altra""";verissimo;no, non è così;è vero solo in parte;
362;Family - Blue;7;"""La benedizione dei genitori vale più della loro eredità""";verissimo;i soldi sono molto importanti ;è vero solo in parte;
363;Family - Blue;7;"""La casa è dove si trova il cuore""";verissimo;il cuore è ovunque;è vero solo in parte;
364;Family - Blue;7;Da piccolo il papà giocava con te?;si;no;raramente;molto spesso
365;Family - Blue;7;Sei uscito spesso a cena da solo con papà?;si;no;raramente;
366;Family - Blue;7;Hai mai viaggiato solo tu e il tuo papà?;si;no;raramente;molto spesso
367;Family - Blue;7;Quando prendevi un brutto voto a scuola ti sgridava il tuo papà?;sempre;mai;raramente;molto spesso
368;Family - Blue;7;Hai ricordi che il tuo papà ti prendesse in braccio?;si;no;non ricordo;
369;Family - Blue;7;Quando rincasava dal lavoro, il papà parlava con la famiglia?;si;no;raramente;
370;Family - Blue;7;C'erano spesso amici del papà in casa vostra?;si;no;raramente;molto spesso
371;Family - Blue;7;Il papà ti ha imposto un certo percorso di studi?;si;no;in parte;
372;Family - Blue;7;Il papà ti ha vietato spesso di uscire in compagnia?;si;no;raramente;
373;Family - Blue;7;Portavi amici e amiche a casa quando c'era tuo papà?;si;no;raramente;molto spesso
374;Family - Blue;7;"""Il cuore di una madre è un abisso in fondo al quale si trova sempre un perdono""";verissimo;non è così;concordo solo in parte;
375;Family - Blue;7;Tuo padre ti ha mai detto che lo hai deluso?;si;no;una volta;molto spesso
376;Sun - Yellow;55;Mangi in maniera molto veloce?;si ;no;quasi sempre;solo se vado di fretta
377;Sun - Yellow;55;Riesci a dare tutto te stesso per una situazione di fondamentale importanza?;si ;no;quasi sempre;raramente
378;Sun - Yellow;55;Ami circondarti di amici?;si ;no;abbastanza ;non molto
379;Sun - Yellow;55;Preferisci il cinema al teatro?;si ;no;amo entrambi;non li frequento
380;Sun - Yellow;55;Preferiresti vivere a Miami o a Helsinki?;Miami;Helsinki;mi piacerebbe vivere in entrambe le città ;
381;Sun - Yellow;55;Parli lentamente?;sempre;mai;raramente;quasi sempre
382;Sun - Yellow;55;Solitamente arrivi in orario a un appuntamento?;sempre;mai;raramente;quasi sempre
383;Sun - Yellow;55;Preferisci mangiare carne o pesce?;carne;pesce;amo solo le verdure;amo solo la frutta
384;Sun - Yellow;55;Quando al mattino suona la sveglia, ti alzi immediatamente?;si;no;raramente;quasi sempre
385;Sun - Yellow;55;Tendi a perdere il controllo quando ti arrabbi?;si;no;raramente;quasi sempre
386;Sun - Yellow;55;Durante la giornata ti fermi a riflettere?;si;no;raramente;molto spesso
387;Sun - Yellow;55;Rispetti i limiti di velocità?;si;no;raramente;quasi sempre
388;Sun - Yellow;55;Ti piace trascorrere il tempo libero con gli amici?;si;no;non molto ;moltissimo
389;Sun - Yellow;55;Compri vestiti costosi?;si;no;molto spesso;raramente
390;Sun - Yellow;55;Ti piace vestire casual o elegante?;casual;elegante;ho un mio stile ;
391;Sun - Yellow;55;Quando entri in un locale ti senti osservato?;si;no;raramente;quasi sempre
392;Sun - Yellow;55;Quando sei in compagnia preferisci guidare tu?;si;no;raramente;quasi sempre
393;Sun - Yellow;55;Dopo una giornata storta riesci a voltare pagina?;si;no;difficilmente;
394;Sun - Green;53;Preferisci una margherita o una rosa?;margherita;rosa;non amo i fiori;
395;Sun - Green;53;Sei una persona sincera?;si;no;raramente;quasi sempre
396;Sun - Green;53;Ti spaventano le novità?;si;no;a volte;quasi sempre
397;Sun - Green;53;Tutto e subito oppure un po' alla volta?;tutto e subito;un po' alla volta;dipende dalla situazione ;
398;Sun - Green;53;Preferisci portare una sneaker o una scarpa elegante?;sneaker;scarpa elegante;dipende dalla situazione ;
399;Sun - Green;53;Vai a trovare gli amici senza avvisarli del tuo arrivo?;si;no;raramente;quasi sempre
400;Sun - Green;53;Ti piace raccontare barzellette spinte?;si;no;raramente;
401;Sun - Green;53;Ti piace fare regali inaspettati?;si;no;non mi piace fare regali;
402;Sun - Green;53;Quando sei di cattivo umore, lo fai pesare agli altri?;si;no;raramente;quasi sempre
403;Sun - Green;53;Vai d'accordo con i vicini di casa?;si;no;dipende da come si comportano i vicini;
404;Sun - Green;53;Presti volentieri le tue cose se una persona te le chiede?;si;no;le presto ma sono molto geloso delle mie cose;
405;Sun - Green;53;Preferisci parlare o ascoltare?;parlare;ascoltare;mi piace sia ascoltare sia parlare;
406;Sun - Green;53;Hai bisogno di rassicurazioni?;si;no;a volte;quasi sempre
407;Sun - Green;53;"Utlizzi spesso la parola ""grazie""?";si;no;raramente;molto spesso
408;Sun - Green;53;Pensi che le persone ti stimino?;si;no ;non ci ho mai pensato;
409;Sun - Green;53;Ascolti volentieri una persona che ti confida un suo problema?;si;no ;l'ascolto ma preferirei non me ne parlasse;
410;Sun - Green;53;Inviti spesso gente a casa tua?;si;no ;raramente;molto spesso
411;Sun - Green;53;Se una persona esprime un parere contrario al tuo, ti innervosisci?;si;no;dipende dal modo in cui lo esprime;
412;Sun - Blue;52;Accetti di buon animo gli scherzi?;si;no;dipende da chi fa lo scherzo;
413;Sun - Blue;52;Devi uscire con una persona ma in tv fanno il tuo film preferito, cosa fai?;esco lo stesso;resto a casa;prendo tempo e penso a cosa inventarmi per non uscire;
414;Sun - Blue;52;Devi accompagnare una persona a una visita medica ma hai un impegno, cosa fai?;lo accompagno ;mi invento una scusa;la chiamo e le dico la verità;
415;Sun - Blue;52;Prima di prendere una decisione, cosa fai?;la prendo da solo;mi consulto con amici o parenti;non decido mai nulla;
416;Sun - Blue;52;Nella scelta degli amici, come ti comporti?;ho sempre gli stessi amici;cambio spesso compagnia;preferisco stare da solo;
417;Sun - Blue;52;Decidi in autonomia come e dove trascorrere le vacanze?;si;no;raramente;quasi sempre
418;Sun - Blue;52;Frequenti spesso le case degli altri?;si;no;raramente;quasi sempre
419;Sun - Blue;52;Condividi degli hobby con qualche altra persona?;si;no;mi piacerebbe molto;
420;Sun - Blue;52;Qual è il momento della giornata in cui ti rilassi maggiormente?;mattina;sera;notte;
421;Sun - Blue;52;Quando guardi un film cosa cerchi?;divertimento;emozioni;spensieratezza;
422;Sun - Blue;52;Ti piace vestirti:;elegante;casual;sportivo;con un mio stile ricercato
423;Sun - Blue;52;Quando sei a una festa, come ti senti?;osservato;solo;felice;
424;Sun - Blue;52;Per fare una gita in mare cosa useresti?;moto d'acqua ;motoscafo;pedalò ;
425;Sun - Blue;52;Vorresti essere diverso da chi sei?;si;no;a volte ;quasi sempre
426;Sun - Blue;52;Ti consideri una persona vincente?;si;no;raramente;quasi sempre
427;Sun - Blue;52;Ti senti inferiore agli altri su qualcosa?;si;no;raramente;quasi sempre
428;Sun - Blue;52;Riesci a sostenere discorsi in pubblico?;si;no;non ho mai provato;
429;Sun - Blue;52;Vorresti migliorare il tuo carattere?;si;no;a volte mi piacerebbe;
430;Sun - Red;54;Cambieresti qualcosa del tuo carattere?;si;no;piccole cose;quasi tutto
431;Sun - Red;54;Hai fiducia in te stesso?;si;no;raramente;quasi sempre
432;Sun - Red;54;Pensi di essere simpatico?;si;no;abbastanza;lo spero
433;Sun - Red;54;Ti senti indispenabile per qualcuno?;si;no;a volte;
434;Sun - Red;54;Ti preferisci in foto o allo specchio?;foto;specchio;non mi piaccio quasi mai;mi piaccio sempre
435;Sun - Red;54;Ti senti spesso in colpa per qualcosa?;si;no;raramente;
436;Sun - Red;54;Quando ti fanno dei complimenti, pensi siano meritati?;si;no;raramente;quasi sempre
437;Sun - Red;54;Sei impacciato quando conosci una persona nuova?;si;no;abbastanza;
438;Sun - Red;54;Ti consideri superiore alle persone che ti circondano?;si;no;a volte;
439;Sun - Red;54;Hai ottenuto nella vita ciò che speravi?;si;no;solo in parte;
440;Sun - Red;54;Pensi di aver avuto una buona educazione?;si;no;abbastanza;
441;Sun - Red;54;Gli altri si approfittano di te?;si;no;a volte;quasi sempre
442;Sun - Red;54;Tendi a sottovalutarti?;si;no;a volte;quasi sempre
443;Sun - Red;54;Pensi di essere sfortunato?;si;no;a volte;quasi sempre
444;Sun - Red;54;Pensi che le tue origini abbiano condizionato la tua vita?;senza dubbio;no;in parte sicuramente ;
445;Sun - Red;54;Pensi che il tuo passato abbia condizionato il tuo presente?;senza dubbio;no;in parte sicuramente ;
446;Sun - Red;54;Ti senti bello?;si;no;a volte;
447;Sun - Red;54;Ti piace andare allo stadio?;a volte;mai stato;è una cosa che non mi interessa;
448;Moon - Light Blue;32;Ti piace cenare al ristorante da solo?;si;no;a volte;
449;Moon - Light Blue;32;Sei a disagio quando in ascensore sei con uno sconosciuto?;si;no;dipende da chi mi trovo di fronte;
450;Moon - Light Blue;32;Ti piacerebbe fare il lavoro di rappresentante?;si;no;l'ho fatto in passato ma non mi piaceva;
451;Moon - Light Blue;32;Quale libro sceglieresti: L'Odissea o Il ritratto di Dorian Gray?;l'Odissea;Il ritratto di Dorian Gray;non amo leggere;
452;Moon - Light Blue;32;Simpatizzi per la squadra più forte o per la più debole?;la più forte;la più debole;difficilmente simpatizzo per qualche squadra;
453;Moon - Light Blue;32;Preferisci andare al cinema o guardare un film a casa?;cinema ;casa;non guardo mai film;
454;Moon - Light Blue;32;Hai in casa giochi di società?;si;no;forse qualcuno di quando ero piccolo;
455;Moon - Light Blue;32;Ti senti spesso osservato dagli altri?;si;no;a volte;
456;Moon - Light Blue;32;Andresti a vivere con uno sconosciuto?;si;no;dipende se mi piace fisicamente;
457;Moon - Light Blue;32;Ti piacerebbe andare in un paese nuovo dove nessuno ti conosce?;si;no;dipende dal paese ;
458;Moon - Light Blue;32;Ti piacerebbe raccontare a degli sconosciuti una tua vita completamente diversa da quella reale?;si;no;a volte mi piacerebbe;
459;Moon - Light Blue;32;Hai paura di perderti?;si;no;solo se mi trovo in un posto che non conosco;
460;Moon - Light Blue;32;Un oggetto sta per cadere dal tavolo, cosa fai?;cerco di afferrarlo;lo lascio cadere;faccio finta di non vedere che sta cadendo;
461;Moon - Light Blue;32;A causa di un forte temporale ti salta un giro programmato in barca, cosa fai?;prenoto per un altro giorno;aspetto finisca il maltempo;vado subito da un'altra parte con gli amici;
462;Moon - Light Blue;32;Senti qualcuno che urla perché è appena stato derubato, cosa fai?;faccio finta di non sentire;corro in suo aiuto;chiedo aiuto ad altre persone;
463;Moon - Light Blue;32;Se pensi a una palla, quale movimento sta facendo?;sta scivolando;sta girando;è ferma;
464;Moon - Light Blue;32;Un concorrente del tuo datore di lavoro ti offre uno stipendio superiore, cosa fai?;accetto subito;declino l'offerta;ci penso;
465;Moon - Light Blue;32;Dove ti rilassi maggiormente?; a casa mia; mare;montagna;
466;Moon - White;34;Qual è il tuo genere di libri preferito?;romanzo;horror;poesia;
467;Moon - White;34;In testa ti piacere indossare?;un cappello;una bandana;nulla;
468;Moon - White;34;Sei una persona che ha tanti amici e amiche?;sì, moltissimi;abbastanza;purtroppo no;
469;Moon - White;34;Ti piacerebbe poter cambiare il tuo nome?;sì;no;a volte mi piacerebbe;
470;Moon - White;34;Uno sconosciuto ti chiede di ballare...;accetto immediatamente;declino l'invito;mi faccio desiderare;
471;Moon - White;34;Sei a una cena tra estranei, come ti senti?;a mio agio;in difficoltà;protagonista assoluto;
472;Moon - White;34;Ricevi un invito a cena dal tuo miglior amico in un locale raffinato, cosa pensi?;mi vuole parlare;lo trovo molto strano;un gesto carino;
473;Moon - White;34;Ti chiedono di fare una scalata su una piccola montagna...;declino l'invito;accetto con entusiasmo;mi invento una scusa;
474;Moon - White;34;I tuoi amici ti hanno preparato una festa a sorpresa...;potevano avvisarmi;che bellissima idea;mi sento una star;
475;Moon - White;34;Quando cammini a piedi...;evito di pestare le fughe della pavimentazione;guardo dritto per la mia strada;mi guardo intorno;
476;Moon - White;34;Organizzi le vacanze...;con mesi di anticipo;all'ultimo minuto;cercando il giusto rapporto prezzo/qualità;
477;Moon - White;34;Come festeggi un anniversario?;non lo festeggio;faccio sempre un regalo;organizzo una serata romantica;
478;Moon - White;34;Ti presentano una persona ma non capisci il nome, cosa fai?;richiedo il nome;penso di richiedere il nome più tardi;faccio finta di averlo capito;
479;Moon - White;34;Preferisci restare spesso in silenzio?;mai;sì;a volte;
480;Moon - White;34;Trovi che le persone che scherzano sempre siano:;superficiali;divertenti;intelligenti;
481;Moon - White;34;Non sopporti andare ai concerti perché sono troppo affollati:;vero;falso;non mi disturba che ci sia tanta gente;
482;Moon - White;34;Consideri i venditori delle persone affidabili?;no, vogliono solo vendere;certamente;dipende dalla persona;
483;Moon - White;34;Quando esci con un tuo amico cerchi di vestirti in linea con il suo abbigliamento?;mai;sempre ;ho il mio modo di vestire;
484;Moon - Red;33;Ti crea imbarazzo chiedere un appuntamento a una persona?;molto;per nulla;dipende dalla persona a cui lo devo chiedere;
485;Moon - Red;33;Se un venditore continua ad insistere per venderti un prodotto, alla fine lo comprerai?;no, così facendo sicuramente non venderà;alla fine mi lascio convincere;dipende se mi sta simpatico;
486;Moon - Red;33;Pensi che il tuo carattere sia condizionato dalle condizioni metereologiche?;spesso ;a volte;mai;sempre
487;Moon - Red;33;Sono superficiali le persone che: ;pensano solo a divertirsi;pensano solo al denaro;sminuiscono ogni cosa;
488;Moon - Red;33;Se fossi nato da un'altra parte...;sarei stato la stessa persona;avrei avuto più opportunità;avrei conosciuto gente migliore;
489;Moon - Red;33;Hai vinto un biglietto per 2 persone per partecipare a un importante evento mondano, cosa fai?;rinuncio;invito qualcuno;ci vado comunque da solo;
490;Moon - Red;33;Quando squilla il telefono pensi che:;mi stanno disturbando;deve essere qualcosa di importante;sarà un amico;
491;Moon - Red;33;Devi intrattenere dei bambini, cosa fai?;cerco di farli ridere;racconto loro una favola;li faccio giocare tra di loro;
492;Moon - Red;33;Entri in una stanza e le persone stanno parlando di te, cosa pensi?;mi staranno facendo dei complimenti;non mi faccio nessuna idea;mi staranno prendendo in giro;
493;Moon - Red;33;Dopo molto tempo hai una serata libera, cosa fai?;vado a cena fuori;mi metto sul divano a guardare un film;chiamo tutti per organizzare una festa;
494;Moon - Red;33;Hai il cellulare scarico, come ti senti?;smarrito;indifferente;ansioso;felice
495;Moon - Red;33;Vieni corteggiato dalla persona più affascinante della città, cosa fai?;lo dico a tutti;tengo questa cosa per me;non mi fido del suo corteggiamento;
496;Moon - Red;33;Se durante una giornata lavorativa non hai nulla da fare, come ti senti?;annoiato;depresso;sono felice così mi riposo;
497;Moon - Red;33;Non salteresti mai quale pasto ...;colazione;pranzo;cena;spuntino pomeridiano
498;Moon - Red;33;Credi che le cose possano essere condizionate dalla fortuna?;sì, assolutamente;per nulla;a volte ci penso;
499;Moon - Red;33;Guardi più volentieri in tv:;un telefilm poliziesco;un programma sulla cucina;un documentario scientifico;
